ID_Pesanan,Tanggal,Produk,Kategori,Jumlah,Harga_Satuan,Total_Penjualan
11630,2024-03-30,Foundation Assumenda,Beauty,1.0,Rp66.646,Rp56.649
11631,2025-01-17,Smartwatch Veniam,Electronics,2.0,Rp72.481,Rp144.962
11632,2023-10-22,Smartwatch Aliquid,Electronics,3.0,Rp56.472,Rp169.416
11633,2025-06-01,Microwave At,Dapur,3.0,Rp57.285,Rp154.669
11634,2025-07-22,Mixer Grinder Alias,Dapur,1.0,Rp32.892,Rp26.313
11635,2024-09-01,Shampoo Eveniet,Beauty,3.0,Rp3.650,Rp10.402
11636,2025-01-20,Aksesoris Error,Pakaian,2.0,Rp50.608,Rp96.155
11637,2024-03-16,Football Esse,Sports,5.0,Rp28.103,Rp126.463
11638,2023-10-14,Smartwatch Quia,Electronics,5.0,Rp61.575,Rp277.087
11639,2025-07-21,Cookware Set Necessitatibus,Dapur,1.0,Rp60.303,Rp48.242
11640,2024-08-31,Action Figure Aliquam,Toys,5.0,Rp42.684,Rp170.736
11641,2024-06-06,Kursi Iusto,Furnitur,2.0,Rp9.148,Rp14.636
11642,2024-12-15,Bed Numquam,Furnitur,4.0,Rp62.391,Rp212.129
11643,2024-02-25,Smartwatch Cumque,Electronics,2.0,Rp37.011,Rp70.320
11644,2023-10-06,Cushion Ratione,Home Decor,1.0,Rp24.438,Rp21.994
11645,2025-06-28,Kursi Iure,Furnitur,1.0,Rp72.063,Rp68.459
11646,2025-08-23,Spices Expedita,Kebutuhan Pokok,1.0,Rp55.914,Rp55.914
11647,2023-11-02,Headphones Corporis,Electronics,3.0,Rp79.420,Rp190.608
11648,2023-10-19,Foundation Assumenda,Beauty,4.0,Rp42.925,Rp171.700
11649,2025-03-15,Sofa Quisquam,Furnitur,4.0,Rp48.402,Rp193.608
11650,2023-12-27,Kursi Aut,Furnitur,2.0,Rp33.002,Rp52.803
11651,2024-10-23,Cookware Set Beatae,Dapur,3.0,Rp5.548,Rp16.644
11652,2024-04-11,Face Cream Tempora,Beauty,5.0,Rp75.565,Rp321.151
11653,2024-01-26,Comics Impedit,Buku,1.0,Rp39.595,Rp39.595
11654,2025-01-21,Doll Odio,Toys,2.0,Rp2.060,Rp4.120
11655,2025-01-12,Perfume Eius,Beauty,3.0,Rp68.438,Rp205.314
11656,2025-02-12,Minyak Ex,Kebutuhan Pokok,3.0,Rp19.152,Rp51.710
11657,2023-12-25,Vase Reiciendis,Home Decor,2.0,Rp57.033,Rp108.362
11658,2025-05-18,Mobile Blanditiis,Electronics,2.0,Rp2.115,Rp4.018
11659,2025-05-24,Fiction Voluptates,Buku,5.0,Rp74.783,Rp373.915
11660,2023-12-17,Action Figure Dolorem,Toys,3.0,Rp19.701,Rp53.192
11661,2024-03-14,Minyak Corporis,Kebutuhan Pokok,5.0,Rp2.411,Rp9.644
11662,2024-06-10,Fiction Praesentium,Buku,5.0,Rp11.866,Rp47.464
11663,2025-01-14,Kursi Quaerat,Furnitur,5.0,Rp33.773,Rp135.092
11664,2024-12-19,RC Car Optio,Toys,4.0,Rp72.509,Rp261.032
11665,2025-02-08,Spices Exercitationem,Kebutuhan Pokok,2.0,Rp53.752,Rp107.504
11666,2023-12-06,Women's Wear Officiis,Pakaian,1.0,Rp63.433,Rp63.433
11667,2024-07-07,RC Car Eius,Toys,5.0,Rp59.997,Rp239.988
11668,2024-02-02,Bed Illum,Furnitur,1.0,Rp60.156,Rp54.140
11669,2025-04-18,Headphones Officia,Electronics,4.0,Rp69.718,Rp250.984
11670,2024-07-15,Mobile Nesciunt,Electronics,2.0,Rp49.573,Rp79.316
11671,2024-01-12,Football Quia,Sports,3.0,Rp18.632,Rp50.306
11672,2025-07-18,Dumbbells Repellendus,Sports,4.0,Rp79.376,Rp285.753
11673,2023-11-02,Alat Jus (Juicer) Odio,Dapur,1.0,Rp46.364,Rp44.045
11674,2024-03-04,Laptop Perspiciatis,Electronics,3.0,Rp39.158,Rp93.979
11675,2023-10-19,Cabinet Ratione,Furnitur,2.0,Rp27.775,Rp44.440
11676,2024-02-29,Board Game Culpa,Toys,5.0,Rp11.231,Rp56.155
11677,2024-10-27,Cookware Set Omnis,Dapur,1.0,Rp70.622,Rp63.559
11678,2025-05-09,Clock Quisquam,Home Decor,2.0,Rp7.565,Rp12.104
11679,2024-11-07,Fiction Velit,Buku,1.0,Rp65.926,Rp52.740
11680,2024-05-11,Tennis Racket Asperiores,Sports,3.0,Rp49.393,Rp140.770
11681,2024-12-02,Comics Unde,Buku,3.0,Rp48.500,Rp123.675
11682,2024-03-01,Aksesoris Repellendus,Pakaian,4.0,Rp69.110,Rp221.152
11683,2025-01-07,Biografi Ipsa,Buku,1.0,Rp69.737,Rp66.250
11684,2023-11-18,Pakaian Anak Eos,Pakaian,2.0,Rp60.494,Rp102.839
11685,2023-12-28,Vase Ut,Home Decor,4.0,Rp58.841,Rp223.595
11686,2024-04-03,Sofa Repellendus,Furnitur,3.0,Rp55.235,Rp149.134
11687,2024-09-27,Non-Fiksi Reiciendis,Buku,4.0,Rp73.314,Rp234.604
11688,2024-04-09,Vase Officiis,Home Decor,2.0,Rp30.171,Rp57.324
11689,2025-05-24,Sofa Praesentium,Furnitur,5.0,Rp57.761,Rp231.044
11690,2025-05-09,Sugar Cupiditate,Kebutuhan Pokok,3.0,Rp5.256,Rp12.614
11691,2025-01-21,Foundation Odit,Beauty,4.0,Rp25.253,Rp101.012
11692,2025-01-21,Women's Wear Incidunt,Pakaian,5.0,Rp42.333,Rp190.498
11693,2024-03-30,Clock Maiores,Home Decor,3.0,Rp57.740,Rp155.898
11694,2025-01-30,Men's Wear Architecto,Pakaian,3.0,Rp78.167,Rp187.600
11695,2025-07-20,Camera Optio,Electronics,5.0,Rp71.884,Rp323.478
11696,2024-11-22,Laptop Recusandae,Electronics,3.0,Rp11.886,Rp35.658
11697,2025-05-10,Lipstick Labore,Beauty,3.0,Rp50.394,Rp128.504
11698,2025-07-12,Vase Quam,Home Decor,2.0,Rp2.618,Rp4.450
11699,2023-10-18,Action Figure Mollitia,Toys,1.0,Rp12.301,Rp12.301
11700,2024-08-19,Tennis Racket Modi,Sports,5.0,Rp77.628,Rp310.512
11701,2024-10-29,Nasi/Beras Nam,Kebutuhan Pokok,5.0,Rp74.166,Rp296.664
11702,2024-08-29,Wheat Quod,Kebutuhan Pokok,4.0,Rp75.821,Rp272.955
11703,2025-04-17,Face Cream Distinctio,Beauty,3.0,Rp22.061,Rp52.946
11704,2025-07-25,Shoes Necessitatibus,Pakaian,1.0,Rp62.796,Rp62.796
11705,2023-12-28,Smartwatch Rerum,Electronics,3.0,Rp35.808,Rp96.681
11706,2023-11-12,Alat Jus (Juicer) Vitae,Dapur,1.0,Rp62.675,Rp53.273
11707,2024-04-26,Spices Nostrum,Kebutuhan Pokok,3.0,Rp30.204,Rp81.550
11708,2024-12-31,Smartwatch Dolorum,Electronics,3.0,Rp4.373,Rp10.495
11709,2025-08-24,Mixer Grinder Neque,Dapur,2.0,Rp59.417,Rp118.834
11710,2024-10-17,Women's Wear Pariatur,Pakaian,1.0,Rp67.171,Rp60.453
11711,2024-04-12,Fiction Quisquam,Buku,4.0,Rp31.565,Rp113.634
11712,2024-06-03,Men's Wear Ipsam,Pakaian,1.0,Rp35.100,Rp29.835
11713,2023-12-19,Comics Iste,Buku,2.0,Rp65.407,Rp111.191
11714,2025-09-08,Pakaian Anak Fugit,Pakaian,1.0,Rp19.871,Rp19.871
11715,2025-08-12,Bed Ullam,Furnitur,3.0,Rp79.930,Rp239.790
11716,2024-06-07,Cookware Set Ducimus,Dapur,4.0,Rp27.694,Rp94.159
11717,2025-04-07,Perfume Labore,Beauty,3.0,Rp75.973,Rp216.523
11718,2025-09-27,Lamp Quos,Home Decor,1.0,Rp4.952,Rp3.961
11719,2025-09-19,Refrigerator Modi,Dapur,1.0,Rp11.418,Rp10.276
11720,2024-04-17,Wall Art Aspernatur,Home Decor,1.0,Rp21.299,Rp21.299
11721,2024-08-05,Face Cream Labore,Beauty,3.0,Rp32.002,Rp86.405
11722,2025-04-19,Table Debitis,Furnitur,3.0,Rp22.224,Rp53.337
11723,2024-06-12,Cabinet Dignissimos,Furnitur,3.0,Rp45.795,Rp130.515
11724,2025-06-30,Perfume Numquam,Beauty,3.0,Rp19.952,Rp53.870
11725,2023-10-23,Doll Quia,Toys,2.0,Rp21.170,Rp40.223
11726,2025-03-12,Alat Jus (Juicer) Harum,Dapur,1.0,Rp48.597,Rp48.597
11727,2025-05-07,Mobile Aut,Electronics,3.0,Rp37.237,Rp111.711
11728,2024-01-10,Clock Enim,Home Decor,5.0,Rp66.835,Rp300.757
11729,2024-07-11,Camera Quod,Electronics,3.0,Rp6.082,Rp16.421
11730,2024-10-02,Table Cum,Furnitur,2.0,Rp39.347,Rp74.759
11731,2024-09-23,Cushion Eligendi,Home Decor,5.0,Rp79.720,Rp338.810
11732,2024-12-04,Football Qui,Sports,3.0,Rp65.579,Rp177.063
11733,2024-05-17,Textbook Debitis,Buku,4.0,Rp70.452,Rp253.627
11734,2025-05-27,Wall Art Amet,Home Decor,4.0,Rp78.577,Rp282.877
11735,2025-08-21,Tennis Racket Commodi,Sports,4.0,Rp1.220,Rp4.148
11736,2024-08-01,Doll Debitis,Toys,2.0,Rp9.079,Rp15.434
11737,2024-06-11,Biografi Nam,Buku,3.0,Rp8.645,Rp24.638
11738,2024-05-23,Men's Wear Eum,Pakaian,3.0,Rp35.294,Rp95.293
11739,2025-02-02,Wall Art Quae,Home Decor,3.0,Rp24.777,Rp63.181
11740,2024-11-25,Cookware Set Culpa,Dapur,1.0,Rp40.154,Rp34.130
11741,2023-11-22,Microwave Cumque,Dapur,4.0,Rp17.598,Rp56.313
11742,2024-03-06,Minyak Fuga,Kebutuhan Pokok,2.0,Rp18.380,Rp31.246
11743,2024-07-21,Vase Nihil,Home Decor,5.0,Rp23.101,Rp103.954
11744,2024-02-18,Vase Adipisci,Home Decor,3.0,Rp35.662,Rp96.287
11745,2025-08-03,Foundation Quisquam,Beauty,5.0,Rp65.191,Rp309.657
11746,2025-09-02,Mixer Grinder Animi,Dapur,3.0,Rp68.529,Rp205.587
11747,2024-02-27,Smartwatch Illo,Electronics,4.0,Rp2.174,Rp6.956
11748,2023-12-11,Kursi Culpa,Furnitur,4.0,Rp29.786,Rp113.186
11749,2024-07-17,Women's Wear Eligendi,Pakaian,5.0,Rp15.192,Rp75.960
11750,2025-07-21,Lipstick Facere,Beauty,4.0,Rp29.286,Rp105.429
11751,2025-09-26,Mobile Rem,Electronics,2.0,Rp26.412,Rp52.824
11752,2024-03-04,Biografi Nihil,Buku,4.0,Rp36.828,Rp147.312
11753,2025-03-21,Clock Corporis,Home Decor,2.0,Rp10.021,Rp18.037
11754,2024-02-21,Shoes Architecto,Pakaian,3.0,Rp29.543,Rp75.334
11755,2025-01-11,Football Animi,Sports,2.0,Rp49.322,Rp93.711
11756,2024-12-10,Laptop Reprehenderit,Electronics,5.0,Rp1.349,Rp6.745
11757,2023-12-18,Refrigerator Ad,Dapur,5.0,Rp23.772,Rp118.860
11758,2023-12-20,Sugar Quaerat,Kebutuhan Pokok,1.0,Rp45.377,Rp45.377
11759,2025-03-03,Mobile Debitis,Electronics,1.0,Rp28.367,Rp25.530
11760,2025-08-07,Shampoo Molestias,Beauty,5.0,Rp62.836,Rp267.053
11761,2025-04-30,Refrigerator Doloribus,Dapur,4.0,Rp8.239,Rp31.308
11762,2024-10-24,Action Figure Deserunt,Toys,4.0,Rp6.178,Rp22.240
11763,2024-06-09,Nasi/Beras Labore,Kebutuhan Pokok,3.0,Rp56.900,Rp162.165
11764,2024-10-01,Men's Wear Incidunt,Pakaian,5.0,Rp74.469,Rp316.493
11765,2023-12-11,Shoes Consectetur,Pakaian,1.0,Rp47.489,Rp47.489
11766,2024-03-16,Sofa Animi,Furnitur,5.0,Rp54.566,Rp272.830
11767,2025-03-07,Alat Jus (Juicer) Quisquam,Dapur,4.0,Rp62.426,Rp212.248
11768,2024-07-27,Yoga Mat Perferendis,Sports,2.0,Rp43.055,Rp77.499
11769,2024-09-30,Face Cream Dolores,Beauty,1.0,Rp32.958,Rp26.366
11770,2024-08-28,Lamp Enim,Home Decor,4.0,Rp22.195,Rp71.024
11771,2024-04-22,Wall Art A,Home Decor,5.0,Rp69.074,Rp328.101
11772,2024-09-23,Laptop Ea,Electronics,4.0,Rp19.492,Rp74.069
11773,2024-10-02,Camera Dolore,Electronics,1.0,Rp37.286,Rp35.421
11774,2025-01-25,Cookware Set Numquam,Dapur,1.0,Rp70.842,Rp63.757
11775,2025-06-05,Cookware Set Saepe,Dapur,2.0,Rp77.457,Rp147.168
11776,2025-06-28,Perfume Qui,Beauty,3.0,Rp25.770,Rp73.444
11777,2023-11-21,Lipstick Error,Beauty,5.0,Rp43.315,Rp194.917
11778,2024-11-28,Spices Magni,Kebutuhan Pokok,3.0,Rp41.481,Rp118.220
11779,2024-03-20,Pakaian Anak Vel,Pakaian,2.0,Rp70.132,Rp133.250
11780,2025-06-24,Sofa Quisquam,Furnitur,3.0,Rp64.534,Rp193.602
11781,2025-09-09,Kursi Impedit,Furnitur,1.0,Rp29.842,Rp29.842
11782,2025-05-03,Alat Jus (Juicer) Aperiam,Dapur,1.0,Rp27.937,Rp26.540
11783,2025-03-02,Headphones Non,Electronics,2.0,Rp5.195,Rp8.831
11784,2024-05-06,Fiction Quis,Buku,4.0,Rp76.358,Rp259.617
11785,2025-06-06,Women's Wear Et,Pakaian,2.0,Rp41.704,Rp70.896
11786,2024-04-21,Sofa Quod,Furnitur,2.0,Rp15.174,Rp25.795
11787,2024-09-06,Mobile Suscipit,Electronics,4.0,Rp26.438,Rp84.601
11788,2024-01-20,Sofa Asperiores,Furnitur,5.0,Rp43.694,Rp174.776
11789,2024-09-09,Foundation Officiis,Beauty,4.0,Rp42.789,Rp171.156
11790,2025-02-13,Doll Temporibus,Toys,3.0,Rp20.970,Rp59.764
11791,2025-01-22,Biografi Impedit,Buku,2.0,Rp6.852,Rp10.963
11792,2024-05-11,Men's Wear Nobis,Pakaian,1.0,Rp49.258,Rp46.795
11793,2023-12-27,Action Figure Aut,Toys,1.0,Rp60.989,Rp60.989
11794,2023-10-25,Bed Tenetur,Furnitur,5.0,Rp62.338,Rp296.105
11795,2025-03-12,Sugar Ratione,Kebutuhan Pokok,2.0,Rp20.957,Rp37.722
11796,2024-12-26,Aksesoris Sint,Pakaian,2.0,Rp43.221,Rp69.153
11797,2024-01-12,Headphones At,Electronics,1.0,Rp61.848,Rp61.848
11798,2024-04-28,Fiction Eos,Buku,2.0,Rp66.724,Rp120.103
11799,2024-01-12,Men's Wear Quis,Pakaian,2.0,Rp47.344,Rp85.219
11800,2025-07-22,Lipstick Rem,Beauty,5.0,Rp32.392,Rp145.764
11801,2023-11-23,Camera Enim,Electronics,4.0,Rp35.583,Rp142.332
11802,2025-03-05,Shoes Quo,Pakaian,3.0,Rp78.762,Rp236.286
11803,2024-12-23,Laptop Itaque,Electronics,1.0,Rp52.503,Rp47.252
11804,2024-10-17,Cabinet Sed,Furnitur,3.0,Rp25.534,Rp65.111
11805,2025-04-09,Smartwatch Omnis,Electronics,5.0,Rp48.997,Rp232.735
11806,2024-08-03,Men's Wear Laborum,Pakaian,3.0,Rp69.771,Rp177.916
11807,2025-08-25,Refrigerator At,Dapur,1.0,Rp20.801,Rp16.640
11808,2024-03-17,Sofa Ea,Furnitur,5.0,Rp34.862,Rp139.448
11809,2024-07-09,Doll Tempore,Toys,5.0,Rp20.070,Rp90.315
11810,2025-07-17,Kursi Explicabo,Furnitur,4.0,Rp76.025,Rp288.895
11811,2025-01-12,Kursi Perferendis,Furnitur,1.0,Rp50.455,Rp47.932
11812,2025-04-08,Lipstick Veniam,Beauty,2.0,Rp20.137,Rp34.232
11813,2024-08-23,Minyak Ullam,Kebutuhan Pokok,1.0,Rp22.607,Rp18.085
11814,2024-06-06,Women's Wear Vel,Pakaian,5.0,Rp51.172,Rp230.274
11815,2025-02-09,Mobile Nesciunt,Electronics,1.0,Rp54.660,Rp43.728
11816,2025-08-07,Nasi/Beras Similique,Kebutuhan Pokok,4.0,Rp3.915,Rp14.877
11817,2025-09-29,Lipstick Voluptatibus,Beauty,3.0,Rp43.605,Rp104.652
11818,2024-12-26,Face Cream Ea,Beauty,1.0,Rp64.442,Rp57.997
11819,2025-04-19,Vase Sunt,Home Decor,5.0,Rp38.304,Rp191.520
11820,2024-10-18,Dumbbells Ipsa,Sports,3.0,Rp31.712,Rp76.108
11821,2024-06-09,Headphones Neque,Electronics,4.0,Rp20.329,Rp81.316
11822,2025-07-26,Lipstick Repellendus,Beauty,1.0,Rp55.533,Rp55.533
11823,2025-09-15,Lamp Fugit,Home Decor,4.0,Rp11.748,Rp42.292
11824,2025-05-09,Cricket Bat Possimus,Sports,1.0,Rp36.603,Rp31.112
11825,2025-05-29,Face Cream Ipsam,Beauty,5.0,Rp17.593,Rp79.168
11826,2025-04-03,Men's Wear Excepturi,Pakaian,4.0,Rp49.156,Rp167.130
11827,2025-08-09,Face Cream Quia,Beauty,1.0,Rp69.990,Rp55.992
11828,2023-11-18,Smartwatch Unde,Electronics,1.0,Rp15.975,Rp15.975
11829,2024-04-11,Cricket Bat Molestiae,Sports,3.0,Rp703,Rp2.109
11830,2025-04-19,Cabinet Nostrum,Furnitur,5.0,Rp66.702,Rp266.808
11831,2024-08-21,Men's Wear Eius,Pakaian,5.0,Rp76.759,Rp345.415
11832,2025-08-08,Mobile Quae,Electronics,3.0,Rp71.820,Rp193.914
11833,2025-09-12,Camera Aperiam,Electronics,3.0,Rp24.181,Rp61.661
11834,2025-07-30,Board Game Nulla,Toys,4.0,Rp60.195,Rp240.780
11835,2024-09-05,Microwave Illum,Dapur,2.0,Rp19.243,Rp30.788
11836,2025-05-04,Perfume Nihil,Beauty,5.0,Rp45.145,Rp214.438
11837,2025-01-05,Face Cream Excepturi,Beauty,4.0,Rp26.100,Rp104.400
11838,2024-02-09,Doll Quisquam,Toys,4.0,Rp30.438,Rp115.664
11839,2025-08-01,Board Game Aliquid,Toys,5.0,Rp50.296,Rp226.332
11840,2025-02-28,Shoes Aliquam,Pakaian,1.0,Rp63.288,Rp53.794
11841,2023-10-31,Doll Odio,Toys,4.0,Rp71.030,Rp269.914
11842,2023-10-11,Men's Wear Saepe,Pakaian,5.0,Rp75.726,Rp302.904
11843,2025-09-26,Doll Nemo,Toys,1.0,Rp20.686,Rp19.651
11844,2023-11-11,Alat Jus (Juicer) Quas,Dapur,5.0,Rp73.393,Rp293.572
11845,2025-02-17,Foundation Magnam,Beauty,4.0,Rp27.500,Rp93.500
11846,2025-07-27,Laptop Consectetur,Electronics,1.0,Rp64.643,Rp61.410
11847,2023-11-30,Doll Labore,Toys,3.0,Rp72.191,Rp194.915
11848,2024-03-21,Lipstick Iure,Beauty,2.0,Rp41.905,Rp79.619
11849,2024-04-10,Lamp Voluptatibus,Home Decor,5.0,Rp69.536,Rp312.912
11850,2024-06-21,Non-Fiksi Dicta,Buku,1.0,Rp18.563,Rp14.850
11851,2024-11-23,Biografi Dignissimos,Buku,3.0,Rp35.613,Rp85.471
11852,2024-06-05,Aksesoris Exercitationem,Pakaian,5.0,Rp19.507,Rp92.658
11853,2024-01-08,Clock Fuga,Home Decor,4.0,Rp25.807,Rp82.582
11854,2025-03-04,Kursi Quibusdam,Furnitur,2.0,Rp58.550,Rp111.245
11855,2024-04-26,Perfume Quos,Beauty,3.0,Rp56.821,Rp153.416
11856,2024-01-08,Perfume Eligendi,Beauty,4.0,Rp35.223,Rp112.713
11857,2024-12-05,Camera Et,Electronics,1.0,Rp1.808,Rp1.536
11858,2025-04-01,Shampoo Nihil,Beauty,2.0,Rp39.244,Rp62.790
11859,2025-04-01,Dumbbells Amet,Sports,1.0,Rp41.913,Rp33.530
11860,2024-07-27,Lamp Aliquid,Home Decor,3.0,Rp15.521,Rp44.234
11861,2024-07-15,Vase Dolorem,Home Decor,2.0,Rp67.530,Rp128.307
11862,2024-07-05,Shoes Dolorum,Pakaian,3.0,Rp22.539,Rp57.474
11863,2024-03-14,Board Game Accusantium,Toys,3.0,Rp66.499,Rp189.522
11864,2023-12-14,Alat Jus (Juicer) Odio,Dapur,1.0,Rp23.237,Rp23.237
11865,2024-09-23,Microwave Itaque,Dapur,3.0,Rp39.248,Rp100.082
11866,2024-01-24,Men's Wear Cumque,Pakaian,1.0,Rp17.022,Rp13.617
11867,2024-07-24,Minyak Reiciendis,Kebutuhan Pokok,3.0,Rp76.417,Rp217.788
11868,2024-02-07,Nasi/Beras Quas,Kebutuhan Pokok,5.0,Rp18.794,Rp75.176
11869,2025-09-18,Perfume Natus,Beauty,4.0,Rp28.073,Rp95.448
11870,2025-08-12,Yoga Mat Voluptate,Sports,3.0,Rp33.253,Rp94.771
11871,2025-09-07,Sofa Dolor,Furnitur,4.0,Rp563,Rp2.252
11872,2024-07-20,Alat Jus (Juicer) Libero,Dapur,2.0,Rp28.228,Rp56.456
11873,2025-06-04,Kursi Iure,Furnitur,1.0,Rp59.311,Rp47.448
11874,2024-11-22,Spices Et,Kebutuhan Pokok,2.0,Rp36.625,Rp58.600
11875,2025-01-29,Table Ipsa,Furnitur,5.0,Rp6.695,Rp31.801
11876,2024-12-11,Face Cream Occaecati,Beauty,1.0,Rp49.130,Rp39.304
11877,2025-09-24,Action Figure Odit,Toys,3.0,Rp62.967,Rp160.565
11878,2023-12-17,Spices Earum,Kebutuhan Pokok,3.0,Rp45.575,Rp109.380
11879,2024-12-02,Minyak Debitis,Kebutuhan Pokok,1.0,Rp42.535,Rp38.281
11880,2024-08-03,Doll Eos,Toys,3.0,Rp62.542,Rp150.100
11881,2023-11-19,Laptop Quibusdam,Electronics,4.0,Rp46.724,Rp177.551
11882,2025-08-11,Microwave Optio,Dapur,5.0,Rp14.265,Rp60.626
11883,2025-03-06,Non-Fiksi Soluta,Buku,3.0,Rp58.902,Rp167.870
11884,2024-10-08,Minyak Pariatur,Kebutuhan Pokok,4.0,Rp33.323,Rp106.633
11885,2025-09-08,Nasi/Beras Aut,Kebutuhan Pokok,1.0,Rp28.781,Rp28.781
11886,2025-10-01,Minyak Vel,Kebutuhan Pokok,5.0,Rp75.768,Rp322.014
11887,2025-05-27,Nasi/Beras Ut,Kebutuhan Pokok,1.0,Rp46.661,Rp37.328
11888,2024-04-05,Football Molestiae,Sports,3.0,Rp9.234,Rp24.931
11889,2024-07-17,Cabinet Id,Furnitur,1.0,Rp18.288,Rp14.630
11890,2025-08-18,Lamp Quae,Home Decor,5.0,Rp72.569,Rp344.702
11891,2025-02-04,Football Provident,Sports,3.0,Rp21.214,Rp54.095
11892,2025-09-03,Sugar Magni,Kebutuhan Pokok,5.0,Rp21.669,Rp108.345
11893,2023-11-04,Alat Jus (Juicer) Sit,Dapur,1.0,Rp69.671,Rp62.703
11894,2025-09-14,Table Eius,Furnitur,2.0,Rp29.652,Rp59.304
11895,2024-11-17,Clock At,Home Decor,2.0,Rp11.885,Rp19.016
11896,2025-03-25,Cookware Set Beatae,Dapur,1.0,Rp70.870,Rp63.783
11897,2025-03-11,Football Et,Sports,2.0,Rp33.866,Rp54.185
11898,2025-09-03,Textbook Consequuntur,Buku,2.0,Rp36.661,Rp58.657
11899,2024-06-12,Wheat Fugit,Kebutuhan Pokok,2.0,Rp4.163,Rp7.909
11900,2025-01-01,Clock Sed,Home Decor,3.0,Rp12.006,Rp34.217
11901,2025-03-04,Vase Tenetur,Home Decor,1.0,Rp33.317,Rp33.317
11902,2025-07-29,Aksesoris Ipsum,Pakaian,4.0,Rp44.656,Rp169.692
11903,2024-06-06,Spices Voluptates,Kebutuhan Pokok,2.0,Rp25.209,Rp47.897
11904,2024-07-19,Dumbbells Suscipit,Sports,1.0,Rp31.183,Rp26.505
11905,2024-02-28,Fiction Facere,Buku,1.0,Rp67.256,Rp63.893
11906,2023-10-19,Cookware Set Autem,Dapur,5.0,Rp44.343,Rp210.629
11907,2024-08-26,Camera Nobis,Electronics,4.0,Rp54.532,Rp207.221
11908,2024-03-11,Non-Fiksi Quo,Buku,3.0,Rp73.480,Rp176.352
11909,2024-01-04,Doll Debitis,Toys,3.0,Rp44.101,Rp125.687
11910,2024-02-16,Fiction Amet,Buku,5.0,Rp2.099,Rp9.970
11911,2024-04-21,Minyak Fugiat,Kebutuhan Pokok,4.0,Rp28.663,Rp108.919
11912,2025-01-19,Sofa Ex,Furnitur,4.0,Rp49.615,Rp178.614
11913,2024-08-15,Shampoo Qui,Beauty,5.0,Rp52.822,Rp224.493
11914,2024-08-09,Football Magni,Sports,2.0,Rp10.340,Rp20.680
11915,2024-05-03,Spices Corporis,Kebutuhan Pokok,1.0,Rp2.782,Rp2.225
11916,2025-06-01,Doll Quasi,Toys,4.0,Rp78.165,Rp265.761
11917,2024-09-27,Sofa Perspiciatis,Furnitur,5.0,Rp71.677,Rp358.385
11918,2025-06-13,Spices Laudantium,Kebutuhan Pokok,2.0,Rp4.535,Rp9.070
11919,2025-02-13,Wall Art Similique,Home Decor,4.0,Rp12.570,Rp42.738
11920,2025-09-22,Pakaian Anak Sapiente,Pakaian,1.0,Rp10.976,Rp8.780
11921,2024-04-08,Bed Corrupti,Furnitur,4.0,Rp49.298,Rp157.753
11922,2025-02-25,Foundation Deleniti,Beauty,2.0,Rp19.780,Rp33.626
11923,2025-02-25,Table Aliquam,Furnitur,5.0,Rp7.327,Rp34.803
11924,2025-08-17,Textbook Praesentium,Buku,4.0,Rp2.684,Rp10.736
11925,2024-10-18,Alat Jus (Juicer) Nostrum,Dapur,4.0,Rp18.853,Rp60.329
11926,2024-03-03,Spices Hic,Kebutuhan Pokok,5.0,Rp9.519,Rp45.215
11927,2024-08-08,Board Game Quidem,Toys,2.0,Rp49.354,Rp98.708
11928,2024-04-16,Refrigerator Officia,Dapur,3.0,Rp78.566,Rp200.343
11929,2024-12-04,Textbook Dolore,Buku,1.0,Rp74.231,Rp59.384
11930,2025-06-14,Bed Quaerat,Furnitur,2.0,Rp11.243,Rp22.486
11931,2024-09-03,Spices Pariatur,Kebutuhan Pokok,3.0,Rp26.265,Rp78.795
11932,2025-03-13,Sugar Quisquam,Kebutuhan Pokok,1.0,Rp19.192,Rp19.192
11933,2025-01-18,Pakaian Anak Enim,Pakaian,5.0,Rp13.658,Rp61.461
11934,2025-04-28,Puzzle Cupiditate,Toys,2.0,Rp40.023,Rp72.041
11935,2025-08-03,Biografi Tempora,Buku,5.0,Rp37.719,Rp169.735
11936,2025-04-02,Biografi Aliquam,Buku,3.0,Rp72.335,Rp195.304
11937,2025-03-13,Smartwatch Voluptate,Electronics,4.0,Rp9.586,Rp34.509
11938,2024-01-08,Yoga Mat Totam,Sports,2.0,Rp69.109,Rp117.485
11939,2024-12-19,Dumbbells Aperiam,Sports,4.0,Rp26.276,Rp89.338
11940,2025-06-08,Lamp Sit,Home Decor,5.0,Rp36.039,Rp162.175
11941,2024-01-25,Headphones Et,Electronics,4.0,Rp33.905,Rp108.496
11942,2025-02-16,RC Car Quaerat,Toys,4.0,Rp4.623,Rp16.642
11943,2024-12-03,Lipstick Eos,Beauty,3.0,Rp29.871,Rp80.651
11944,2024-04-11,Non-Fiksi Pariatur,Buku,4.0,Rp14.894,Rp53.618
11945,2024-12-26,Kursi Excepturi,Furnitur,1.0,Rp71.238,Rp56.990
11946,2025-04-29,Spices Quae,Kebutuhan Pokok,4.0,Rp22.317,Rp75.877
11947,2025-01-13,Smartwatch Numquam,Electronics,3.0,Rp5.408,Rp12.979
11948,2025-06-10,Biografi Quibusdam,Buku,5.0,Rp71.043,Rp337.454
11949,2023-12-08,Cookware Set Beatae,Dapur,3.0,Rp39.343,Rp118.029
